Customer ID,Age,Gender,Purchase Amount (USD),Location,Season,Subscription Status,Payment Method,Previous Purchases,Preferred Payment Method,Frequency of Purchases
1046,54,Male,79,New Mexico,Fall,Yes,Cash,11,PayPal,Bi-Weekly
1047,40,Male,22,Illinois,Winter,Yes,Credit Card,12,Venmo,Annually
1048,31,Male,36,Utah,Fall,Yes,Debit Card,7,Credit Card,Fortnightly
1049,30,Male,77,Maine,Fall,Yes,Cash,19,Venmo,Fortnightly
1050,45,Male,33,Virginia,Fall,Yes,Credit Card,24,Cash,Quarterly
1051,48,Male,64,Florida,Winter,Yes,Credit Card,19,Venmo,Monthly
1052,45,Male,53,Ohio,Fall,Yes,PayPal,39,PayPal,Annually
1053,60,Male,36,Virginia,Fall,Yes,Venmo,1,Credit Card,Fortnightly
1054,59,Male,70,Kansas,Spring,No,Cash,10,Debit Card,Bi-Weekly
1055,18,Male,96,Arkansas,Winter,No,Debit Card,48,PayPal,Quarterly
1056,70,Male,27,Massachusetts,Spring,No,PayPal,24,Debit Card,Annually
1057,20,Male,64,Idaho,Winter,No,Debit Card,42,Venmo,Fortnightly
1058,65,Male,23,Wisconsin,Spring,No,Bank Transfer,20,Credit Card,Weekly
1059,29,Male,33,New Mexico,Summer,No,Credit Card,49,Bank Transfer,Every 3 Months
1060,22,Male,34,North Carolina,Winter,No,Venmo,25,Debit Card,Monthly
1061,27,Male,35,Iowa,Summer,No,PayPal,21,Debit Card,Every 3 Months
1062,36,Male,62,Idaho,Summer,No,Debit Card,12,Venmo,Every 3 Months
1063,59,Male,75,Ohio,Fall,No,Venmo,21,Debit Card,Every 3 Months
1064,62,Male,29,Alabama,Summer,No,Bank Transfer,35,Cash,Monthly
1065,34,Male,28,Wyoming,Spring,No,Debit Card,42,Credit Card,Every 3 Months
1066,59,Male,20,Alabama,Spring,No,Cash,3,PayPal,Every 3 Months
1067,49,Male,96,Mississippi,Winter,No,Credit Card,11,PayPal,Bi-Weekly
1068,18,Male,43,Pennsylvania,Summer,No,Venmo,22,PayPal,Quarterly
1069,55,Male,94,Wyoming,Fall,No,Bank Transfer,47,Credit Card,Weekly
1070,38,Male,81,Maryland,Fall,No,Credit Card,33,Venmo,Every 3 Months
1071,50,Male,75,North Carolina,Summer,No,Venmo,50,Debit Card,Weekly
1072,61,Male,81,Pennsylvania,Summer,No,Cash,46,Credit Card,Monthly
1073,48,Male,92,Idaho,Fall,No,Bank Transfer,34,Debit Card,Fortnightly
1074,22,Male,96,California,Spring,No,Cash,33,Credit Card,Monthly
1075,48,Male,71,Tennessee,Fall,No,PayPal,45,Bank Transfer,Fortnightly
1076,57,Male,50,Missouri,Summer,No,Debit Card,32,Debit Card,Bi-Weekly
1077,33,Male,72,North Dakota,Spring,No,Bank Transfer,47,Venmo,Bi-Weekly
1078,58,Male,28,West Virginia,Winter,No,Cash,5,PayPal,Quarterly
1079,37,Male,59,Arizona,Fall,No,Cash,49,Credit Card,Fortnightly
1080,18,Male,33,Oklahoma,Summer,No,Bank Transfer,48,Bank Transfer,Monthly
1081,65,Male,59,Pennsylvania,Fall,No,Bank Transfer,22,Cash,Every 3 Months
1082,62,Male,30,Idaho,Spring,No,Cash,45,Credit Card,Annually
1083,54,Male,85,South Carolina,Winter,No,PayPal,30,Venmo,Quarterly
1084,35,Male,97,Washington,Summer,No,Credit Card,43,Cash,Weekly
1085,34,Male,36,Arkansas,Fall,No,Credit Card,48,Cash,Quarterly
1086,25,Male,85,Utah,Winter,No,PayPal,23,Venmo,Fortnightly
1087,53,Male,62,Alaska,Winter,No,PayPal,27,PayPal,Bi-Weekly
1088,45,Male,71,West Virginia,Winter,No,PayPal,7,Bank Transfer,Monthly
1089,49,Male,21,Louisiana,Winter,No,Bank Transfer,2,PayPal,Weekly
1090,40,Male,61,Arizona,Spring,No,Debit Card,33,PayPal,Bi-Weekly
1091,38,Male,58,Connecticut,Spring,No,Bank Transfer,27,Cash,Fortnightly
1092,44,Male,80,North Carolina,Spring,No,Cash,6,Credit Card,Fortnightly
1093,68,Male,50,South Dakota,Spring,No,Credit Card,20,Venmo,Quarterly
1094,60,Male,48,Delaware,Winter,No,PayPal,46,Venmo,Every 3 Months
1095,25,Male,40,Connecticut,Winter,No,Credit Card,25,Cash,Quarterly
1096,19,Male,34,Tennessee,Summer,No,Debit Card,30,Bank Transfer,Quarterly
1097,57,Male,46,New Hampshire,Fall,No,Credit Card,48,Credit Card,Annually
1098,58,Male,27,Vermont,Summer,No,Venmo,47,Bank Transfer,Weekly
1099,49,Male,98,Idaho,Spring,No,PayPal,27,Credit Card,Weekly
1100,19,Male,73,North Carolina,Fall,No,Cash,45,Bank Transfer,Fortnightly
1101,50,Male,28,Nevada,Spring,No,Debit Card,2,Credit Card,Weekly
1102,30,Male,76,Delaware,Fall,No,Cash,39,Cash,Fortnightly
1103,52,Male,83,Texas,Fall,No,Credit Card,24,Cash,Fortnightly
1104,35,Male,23,Tennessee,Spring,No,Debit Card,8,Debit Card,Bi-Weekly
1105,35,Male,28,Delaware,Fall,No,Bank Transfer,8,Bank Transfer,Quarterly
1106,33,Male,83,Massachusetts,Spring,No,Credit Card,6,Venmo,Every 3 Months
1107,52,Male,96,Minnesota,Winter,No,Credit Card,12,Venmo,Fortnightly
1108,69,Male,62,Texas,Fall,No,Venmo,26,Bank Transfer,Weekly
1109,27,Male,25,Nebraska,Fall,No,Venmo,50,Cash,Fortnightly
1110,66,Male,97,Oklahoma,Winter,No,Debit Card,2,Venmo,Weekly
1111,28,Male,61,Texas,Fall,No,Debit Card,31,Cash,Bi-Weekly
1112,22,Male,66,New York,Summer,No,Bank Transfer,4,Credit Card,Bi-Weekly
1113,69,Male,67,Washington,Spring,No,Credit Card,32,PayPal,Quarterly
1114,28,Male,80,Maryland,Summer,No,Cash,11,PayPal,Bi-Weekly
1115,55,Male,25,New Hampshire,Fall,No,Cash,47,Bank Transfer,Every 3 Months
1116,30,Male,58,New York,Fall,No,Bank Transfer,37,Cash,Weekly
1117,67,Male,96,Hawaii,Winter,No,Venmo,39,PayPal,Fortnightly
1118,25,Male,77,California,Spring,No,PayPal,24,Credit Card,Monthly
1119,49,Male,65,Indiana,Summer,No,Debit Card,11,PayPal,Every 3 Months
1120,34,Male,36,Louisiana,Spring,No,Venmo,36,Credit Card,Weekly
1121,22,Male,84,Pennsylvania,Winter,No,Venmo,40,Debit Card,Monthly
1122,63,Male,58,Florida,Fall,No,Cash,25,Cash,Quarterly
1123,70,Male,62,North Carolina,Spring,No,PayPal,12,Credit Card,Annually
1124,36,Male,67,Massachusetts,Fall,No,Debit Card,38,Cash,Monthly
1125,42,Male,20,Iowa,Spring,No,Debit Card,40,Cash,Quarterly
1126,27,Male,90,North Dakota,Summer,No,Debit Card,10,Bank Transfer,Weekly
1127,23,Male,58,Iowa,Winter,No,Venmo,47,Venmo,Fortnightly
1128,50,Male,53,Delaware,Spring,No,Venmo,22,Debit Card,Monthly
1129,56,Male,30,New York,Winter,No,PayPal,35,Debit Card,Monthly
1130,37,Male,65,New Hampshire,Winter,No,Credit Card,46,Venmo,Fortnightly
1131,67,Male,41,Kentucky,Summer,No,Cash,30,PayPal,Bi-Weekly
1132,67,Male,73,Illinois,Spring,No,Credit Card,20,Bank Transfer,Monthly
1133,50,Male,98,North Carolina,Spring,No,PayPal,25,Cash,Fortnightly
1134,36,Male,36,Connecticut,Winter,No,PayPal,29,Cash,Weekly
1135,62,Male,81,Wisconsin,Summer,No,Bank Transfer,2,Venmo,Every 3 Months
1136,65,Male,90,Massachusetts,Winter,No,PayPal,32,Bank Transfer,Quarterly
1137,23,Male,83,Illinois,Summer,No,Debit Card,37,Cash,Monthly
1138,46,Male,91,New Mexico,Winter,No,Credit Card,16,Bank Transfer,Every 3 Months
1139,18,Male,36,Iowa,Summer,No,Venmo,32,Venmo,Fortnightly
1140,58,Male,53,Alabama,Spring,No,PayPal,42,Debit Card,Bi-Weekly
1141,31,Male,39,Maryland,Winter,No,Cash,6,Credit Card,Every 3 Months
1142,39,Male,33,Ohio,Winter,No,Debit Card,23,PayPal,Fortnightly
1143,69,Male,76,Ohio,Spring,No,Cash,27,Venmo,Bi-Weekly
1144,68,Male,23,Nevada,Winter,No,Cash,43,PayPal,Quarterly
1145,41,Male,54,South Carolina,Fall,No,PayPal,25,Bank Transfer,Fortnightly
1146,31,Male,89,Nevada,Summer,No,Venmo,30,Cash,Every 3 Months
1147,48,Male,38,Wisconsin,Summer,No,Debit Card,7,Bank Transfer,Every 3 Months
1148,59,Male,36,Tennessee,Winter,No,PayPal,17,Debit Card,Annually
1149,34,Male,66,Florida,Spring,No,Bank Transfer,10,PayPal,Fortnightly
1150,21,Male,42,Georgia,Spring,No,Cash,40,Venmo,Annually
1151,29,Male,36,Kentucky,Winter,No,Debit Card,50,Venmo,Bi-Weekly
1152,41,Male,86,Ohio,Spring,No,Bank Transfer,24,Credit Card,Weekly
1153,62,Male,49,Connecticut,Fall,No,Cash,8,PayPal,Every 3 Months
1154,27,Male,41,Idaho,Summer,No,PayPal,6,Bank Transfer,Quarterly
1155,49,Male,82,Georgia,Spring,No,Venmo,44,Credit Card,Bi-Weekly
1156,67,Male,53,Tennessee,Fall,No,Debit Card,47,PayPal,Quarterly
1157,20,Male,21,Hawaii,Summer,No,PayPal,6,Venmo,Every 3 Months
1158,37,Male,66,Maryland,Fall,No,Credit Card,11,Cash,Quarterly
1159,69,Male,89,Nevada,Summer,No,Venmo,41,Bank Transfer,Annually
1160,66,Male,55,New Hampshire,Fall,No,Debit Card,46,Venmo,Every 3 Months
1161,37,Male,42,North Dakota,Summer,No,Cash,9,Venmo,Bi-Weekly
1162,63,Male,52,Oklahoma,Fall,No,Bank Transfer,37,PayPal,Monthly
1163,47,Male,92,North Carolina,Winter,No,Venmo,13,PayPal,Weekly
1164,26,Male,56,Tennessee,Summer,No,Credit Card,24,Debit Card,Monthly
1165,68,Male,96,Montana,Winter,No,Credit Card,47,PayPal,Quarterly
1166,51,Male,64,Wisconsin,Winter,No,Cash,21,Venmo,Every 3 Months
1167,48,Male,48,Connecticut,Winter,No,Cash,22,Venmo,Fortnightly
1168,60,Male,83,New Jersey,Summer,No,PayPal,16,PayPal,Quarterly
1169,68,Male,91,Mississippi,Summer,No,PayPal,37,Debit Card,Fortnightly
1170,25,Male,94,Wyoming,Fall,No,Venmo,3,Cash,Annually
1171,57,Male,62,Illinois,Spring,No,Bank Transfer,33,Cash,Bi-Weekly
1172,41,Male,55,Louisiana,Spring,No,Bank Transfer,15,Debit Card,Annually
1173,59,Male,68,Oregon,Spring,No,Credit Card,42,Bank Transfer,Bi-Weekly
1174,44,Male,76,South Dakota,Winter,No,Credit Card,42,Cash,Bi-Weekly
1175,42,Male,31,Michigan,Winter,No,Cash,19,Bank Transfer,Bi-Weekly
1176,35,Male,81,New Jersey,Spring,No,Credit Card,26,PayPal,Quarterly
1177,36,Male,83,Oregon,Winter,No,Credit Card,39,PayPal,Quarterly
1178,54,Male,21,Iowa,Spring,No,Cash,24,Debit Card,Monthly
1179,37,Male,22,South Carolina,Spring,No,Credit Card,23,Debit Card,Annually
1180,20,Male,33,Indiana,Summer,No,Debit Card,44,Bank Transfer,Annually
1181,23,Male,23,Oregon,Spring,No,Cash,34,Cash,Monthly
1182,61,Male,96,New York,Summer,No,Cash,43,Bank Transfer,Quarterly
1183,37,Male,21,New Mexico,Spring,No,Debit Card,45,PayPal,Quarterly
1184,23,Male,39,Louisiana,Spring,No,PayPal,4,Credit Card,Weekly
1185,63,Male,73,South Carolina,Fall,No,Bank Transfer,19,Credit Card,Annually
1186,47,Male,64,Maine,Spring,No,Debit Card,29,Credit Card,Monthly
1187,63,Male,68,Indiana,Summer,No,Cash,27,Credit Card,Annually
1188,56,Male,89,Iowa,Fall,No,Cash,37,Credit Card,Every 3 Months
1189,68,Male,29,Mississippi,Summer,No,Credit Card,11,Credit Card,Weekly
1190,64,Male,97,Arkansas,Summer,No,Venmo,28,Debit Card,Annually
1191,62,Male,45,South Carolina,Winter,No,Bank Transfer,31,Credit Card,Weekly
1192,34,Male,70,Indiana,Winter,No,Debit Card,50,Venmo,Quarterly
1193,49,Male,56,Florida,Summer,No,PayPal,42,Venmo,Quarterly
1194,40,Male,55,Alaska,Fall,No,Venmo,18,Credit Card,Fortnightly
1195,50,Male,46,New York,Winter,No,Debit Card,6,Credit Card,Fortnightly
1196,25,Male,95,Texas,Winter,No,Cash,33,Venmo,Monthly
1197,30,Male,88,North Dakota,Winter,No,PayPal,13,Bank Transfer,Bi-Weekly
1198,54,Male,92,Vermont,Fall,No,Debit Card,26,PayPal,Annually
1199,40,Male,49,New Jersey,Summer,No,Bank Transfer,17,Cash,Annually
1200,49,Male,89,Maryland,Fall,No,Credit Card,3,Debit Card,Weekly
1201,27,Male,22,Connecticut,Winter,No,Bank Transfer,7,PayPal,Weekly
1202,27,Male,61,Illinois,Summer,No,Cash,46,Venmo,Fortnightly
1203,48,Male,29,Maryland,Spring,No,Bank Transfer,14,Venmo,Every 3 Months
1204,40,Male,82,Minnesota,Winter,No,Bank Transfer,23,Bank Transfer,Annually
1205,67,Male,94,Florida,Spring,No,Bank Transfer,20,Credit Card,Every 3 Months
1206,52,Male,99,California,Spring,No,Credit Card,38,Bank Transfer,Fortnightly
1207,22,Male,59,Mississippi,Fall,No,Cash,16,Venmo,Every 3 Months
1208,62,Male,90,Washington,Summer,No,Venmo,48,Credit Card,Every 3 Months
1209,20,Male,100,Wisconsin,Winter,No,Cash,8,Debit Card,Annually
1210,41,Male,62,Pennsylvania,Winter,No,PayPal,16,Bank Transfer,Monthly
1211,34,Male,78,Missouri,Fall,No,PayPal,5,Cash,Quarterly
1212,23,Male,94,Oklahoma,Spring,No,Venmo,14,Venmo,Every 3 Months
1213,32,Male,74,Pennsylvania,Summer,No,Venmo,18,Credit Card,Weekly
1214,68,Male,52,Kentucky,Spring,No,Cash,14,Debit Card,Every 3 Months
1215,30,Male,81,Vermont,Fall,No,Cash,5,Cash,Every 3 Months
1216,66,Male,20,Oregon,Winter,No,Cash,15,Credit Card,Every 3 Months
1217,62,Male,32,Utah,Summer,No,PayPal,3,Venmo,Every 3 Months
1218,50,Male,63,Nebraska,Fall,No,Debit Card,12,Cash,Every 3 Months
1219,55,Male,79,Pennsylvania,Spring,No,Venmo,43,Cash,Every 3 Months
1220,19,Male,23,Vermont,Winter,No,Bank Transfer,35,Credit Card,Bi-Weekly
1221,67,Male,64,Kentucky,Winter,No,Bank Transfer,36,Bank Transfer,Quarterly
1222,18,Male,69,Iowa,Winter,No,Bank Transfer,3,Cash,Quarterly
1223,58,Male,69,Indiana,Fall,No,Bank Transfer,27,Bank Transfer,Annually
1224,69,Male,24,Kansas,Winter,No,Credit Card,21,Bank Transfer,Weekly
1225,62,Male,50,Illinois,Summer,No,Bank Transfer,18,Venmo,Weekly
1226,28,Male,97,North Carolina,Fall,No,Credit Card,16,Debit Card,Weekly
1227,53,Male,91,Ohio,Fall,No,PayPal,18,Venmo,Bi-Weekly
1228,27,Male,37,Illinois,Spring,No,Venmo,19,Bank Transfer,Bi-Weekly
1229,55,Male,55,Indiana,Winter,No,Venmo,1,Cash,Annually
1230,34,Male,52,Kansas,Winter,No,Venmo,39,Bank Transfer,Annually
1231,25,Male,80,Illinois,Spring,No,Debit Card,49,Venmo,Monthly
1232,66,Male,79,Pennsylvania,Spring,No,Credit Card,43,Credit Card,Fortnightly
1233,57,Male,23,New York,Summer,No,Cash,31,Debit Card,Every 3 Months
1234,46,Male,73,Utah,Winter,No,Cash,40,Venmo,Every 3 Months
1235,38,Male,99,New Jersey,Fall,No,Cash,2,Bank Transfer,Bi-Weekly
1236,23,Male,22,Idaho,Spring,No,Bank Transfer,46,PayPal,Every 3 Months
1237,42,Male,68,New Mexico,Summer,No,PayPal,35,Debit Card,Every 3 Months
1238,25,Male,92,Michigan,Spring,No,Credit Card,42,Credit Card,Quarterly
1239,55,Male,77,Wyoming,Winter,No,PayPal,3,Venmo,Fortnightly
1240,62,Male,37,New Jersey,Spring,No,PayPal,32,Debit Card,Every 3 Months
1241,41,Male,79,New Jersey,Winter,No,Debit Card,48,Debit Card,Annually
1242,58,Male,51,Hawaii,Winter,No,Cash,34,Credit Card,Weekly
1243,56,Male,27,Nevada,Summer,No,Bank Transfer,15,Bank Transfer,Quarterly
1244,25,Male,23,New Hampshire,Spring,No,PayPal,22,Debit Card,Annually
1245,70,Male,76,Indiana,Summer,No,Cash,2,Cash,Monthly
1246,42,Male,31,New York,Fall,No,Bank Transfer,30,Bank Transfer,Weekly
1247,27,Male,60,Louisiana,Winter,No,Credit Card,27,Cash,Monthly
1248,65,Male,99,Virginia,Spring,No,Bank Transfer,18,Venmo,Bi-Weekly
1249,62,Male,37,Wisconsin,Winter,No,Credit Card,8,Credit Card,Annually
1250,62,Male,50,Oregon,Winter,No,PayPal,48,Venmo,Fortnightly
1251,52,Male,26,New Hampshire,Winter,No,Cash,24,Cash,Monthly
1252,56,Male,86,Indiana,Spring,No,Debit Card,43,Credit Card,Monthly
1253,28,Male,41,Massachusetts,Fall,No,Venmo,8,Cash,Quarterly
1254,39,Male,23,Montana,Winter,No,Venmo,49,PayPal,Annually
1255,54,Male,56,California,Spring,No,Cash,2,Credit Card,Bi-Weekly
1256,30,Male,68,Indiana,Fall,No,Credit Card,38,Cash,Fortnightly
1257,45,Male,48,West Virginia,Winter,No,Cash,4,Cash,Fortnightly
1258,68,Male,67,Minnesota,Spring,No,Cash,31,Cash,Every 3 Months
1259,47,Male,87,Ohio,Spring,No,Debit Card,34,Debit Card,Every 3 Months
1260,68,Male,64,Minnesota,Fall,No,Bank Transfer,45,Credit Card,Monthly
1261,63,Male,93,Virginia,Spring,No,Venmo,30,Debit Card,Quarterly
1262,20,Male,29,Connecticut,Summer,No,Venmo,2,Credit Card,Fortnightly
1263,29,Male,62,Tennessee,Winter,No,Debit Card,44,Venmo,Monthly
1264,41,Male,70,Delaware,Winter,No,Bank Transfer,1,Credit Card,Bi-Weekly
1265,52,Male,92,Vermont,Winter,No,Venmo,1,Venmo,Bi-Weekly
1266,32,Male,79,Louisiana,Spring,No,Bank Transfer,27,Bank Transfer,Weekly
1267,20,Male,31,North Dakota,Fall,No,Cash,14,Debit Card,Every 3 Months
1268,47,Male,83,Oregon,Spring,No,Credit Card,41,Cash,Weekly
1269,23,Male,88,Idaho,Winter,No,Venmo,25,Debit Card,Bi-Weekly
1270,43,Male,53,Vermont,Spring,No,PayPal,47,PayPal,Quarterly
1271,67,Male,98,West Virginia,Fall,No,Cash,20,Cash,Annually
1272,70,Male,57,Kentucky,Spring,No,Cash,42,PayPal,Annually
1273,35,Male,80,Wisconsin,Winter,No,Debit Card,16,Bank Transfer,Monthly
1274,41,Male,29,Mississippi,Spring,No,Cash,32,Credit Card,Every 3 Months
1275,54,Male,73,Missouri,Spring,No,Cash,37,PayPal,Quarterly
1276,55,Male,32,Arkansas,Fall,No,PayPal,1,PayPal,Monthly
1277,51,Male,68,Wyoming,Spring,No,PayPal,37,Bank Transfer,Weekly
1278,19,Male,97,Rhode Island,Spring,No,Debit Card,5,Venmo,Quarterly
1279,28,Male,98,Utah,Fall,No,Credit Card,31,Venmo,Fortnightly
1280,63,Male,56,Maryland,Fall,No,PayPal,18,Debit Card,Annually
1281,30,Male,78,Georgia,Winter,No,PayPal,39,Venmo,Every 3 Months
1282,29,Male,81,New Jersey,Spring,No,Cash,8,Venmo,Bi-Weekly
1283,24,Male,68,New Hampshire,Winter,No,Debit Card,20,Venmo,Monthly
1284,69,Male,94,Oregon,Winter,No,Credit Card,23,Debit Card,Every 3 Months
1285,65,Male,93,Arkansas,Spring,No,Bank Transfer,38,PayPal,Fortnightly
1286,64,Male,99,North Carolina,Fall,No,Venmo,45,Bank Transfer,Fortnightly
1287,40,Male,49,West Virginia,Winter,No,Bank Transfer,44,Debit Card,Fortnightly
1288,24,Male,28,Utah,Winter,No,Venmo,20,PayPal,Monthly
1289,66,Male,93,South Dakota,Winter,No,Venmo,34,PayPal,Bi-Weekly
1290,35,Male,24,New Hampshire,Fall,No,Debit Card,10,PayPal,Weekly
1291,67,Male,35,Maryland,Spring,No,Cash,3,PayPal,Annually
1292,69,Male,68,South Dakota,Spring,No,Venmo,23,Debit Card,Fortnightly
1293,26,Male,61,Kentucky,Summer,No,Debit Card,42,Bank Transfer,Annually
1294,23,Male,74,Florida,Fall,No,Bank Transfer,30,Debit Card,Annually
1295,27,Male,64,Texas,Summer,No,Credit Card,21,Cash,Every 3 Months
1296,30,Male,60,New Mexico,Fall,No,PayPal,50,PayPal,Weekly
1297,48,Male,29,South Dakota,Spring,No,PayPal,16,Cash,Bi-Weekly
1298,44,Male,85,New Jersey,Summer,No,Debit Card,32,Venmo,Annually
1299,29,Male,81,Indiana,Summer,No,Cash,14,Bank Transfer,Fortnightly
1300,29,Male,23,Louisiana,Fall,No,Bank Transfer,42,Venmo,Bi-Weekly
1301,67,Male,100,West Virginia,Spring,No,Cash,47,Credit Card,Every 3 Months
1302,42,Male,54,Maine,Fall,No,Venmo,21,Debit Card,Weekly
1303,23,Male,25,Idaho,Fall,No,Bank Transfer,37,Credit Card,Monthly
1304,34,Male,32,New York,Summer,No,Venmo,10,Credit Card,Annually
1305,64,Male,63,Montana,Spring,No,Bank Transfer,18,PayPal,Every 3 Months
1306,31,Male,56,Mississippi,Spring,No,Venmo,2,PayPal,Every 3 Months
1307,54,Male,33,Alaska,Winter,No,Cash,40,PayPal,Annually
1308,23,Male,32,Missouri,Summer,No,PayPal,43,PayPal,Annually
1309,59,Male,38,Rhode Island,Summer,No,Credit Card,14,Credit Card,Every 3 Months
1310,32,Male,21,Hawaii,Summer,No,Bank Transfer,41,Cash,Quarterly
1311,43,Male,59,South Carolina,Winter,No,Credit Card,38,Credit Card,Every 3 Months
1312,32,Male,87,Tennessee,Fall,No,Credit Card,12,Venmo,Annually
1313,66,Male,79,Missouri,Winter,No,Venmo,19,Bank Transfer,Monthly
1314,70,Male,28,Missouri,Summer,No,Cash,23,Credit Card,Bi-Weekly
1315,42,Male,67,Missouri,Summer,No,Venmo,49,Debit Card,Annually
1316,56,Male,75,Mississippi,Spring,No,PayPal,29,Debit Card,Quarterly
1317,28,Male,32,Arkansas,Spring,No,PayPal,14,Debit Card,Bi-Weekly
1318,28,Male,43,Kentucky,Spring,No,Credit Card,19,Cash,Monthly
1319,52,Male,93,Connecticut,Spring,No,Venmo,19,Credit Card,Bi-Weekly
1320,65,Male,24,Oklahoma,Spring,No,Credit Card,48,Bank Transfer,Weekly
1321,56,Male,31,California,Fall,No,PayPal,19,Debit Card,Annually
1322,59,Male,84,Missouri,Winter,No,Credit Card,45,Bank Transfer,Every 3 Months
1323,23,Male,74,Washington,Winter,No,Credit Card,17,Bank Transfer,Quarterly
1324,58,Male,62,New York,Spring,No,Cash,15,Debit Card,Every 3 Months
1325,39,Male,77,Indiana,Summer,No,Credit Card,11,Credit Card,Fortnightly
1326,28,Male,73,Oregon,Summer,No,Venmo,1,Cash,Monthly
1327,40,Male,50,Texas,Spring,No,Bank Transfer,17,Cash,Monthly
1328,52,Male,40,Florida,Winter,No,Credit Card,37,Cash,Weekly
1329,37,Male,97,Rhode Island,Winter,No,Debit Card,40,Bank Transfer,Weekly
1330,70,Male,63,Texas,Fall,No,PayPal,50,PayPal,Every 3 Months
1331,30,Male,65,Vermont,Fall,No,Credit Card,20,PayPal,Bi-Weekly
1332,38,Male,91,Maryland,Spring,No,Credit Card,8,PayPal,Bi-Weekly
1333,66,Male,60,Alaska,Spring,No,Bank Transfer,16,Bank Transfer,Quarterly
1334,29,Male,69,Idaho,Winter,No,Cash,9,Bank Transfer,Quarterly
1335,46,Male,52,West Virginia,Spring,No,Debit Card,12,Venmo,Monthly
1336,56,Male,49,Nevada,Fall,No,Credit Card,26,Credit Card,Weekly
1337,23,Male,85,Oregon,Spring,No,PayPal,44,Debit Card,Fortnightly
1338,37,Male,86,Tennessee,Spring,No,Venmo,19,Credit Card,Bi-Weekly
1339,56,Male,51,Alabama,Winter,No,Bank Transfer,43,PayPal,Fortnightly
1340,36,Male,56,Indiana,Winter,No,PayPal,5,Bank Transfer,Every 3 Months
1341,40,Male,72,Idaho,Fall,No,Credit Card,5,Debit Card,Every 3 Months
1342,26,Male,27,Rhode Island,Fall,No,Debit Card,31,Bank Transfer,Quarterly
1343,57,Male,43,Arizona,Summer,No,Cash,11,Bank Transfer,Monthly
1344,68,Male,56,Florida,Spring,No,Venmo,34,Bank Transfer,Monthly
1345,56,Male,37,New York,Fall,No,Credit Card,14,Cash,Annually
1346,40,Male,21,Nebraska,Fall,No,Credit Card,42,Venmo,Weekly
1347,44,Male,91,Mississippi,Winter,No,Credit Card,15,Venmo,Bi-Weekly
1348,44,Male,95,Vermont,Summer,No,Venmo,47,Bank Transfer,Monthly
1349,19,Male,54,Nebraska,Spring,No,PayPal,23,Credit Card,Fortnightly
1350,21,Male,36,South Carolina,Spring,No,Bank Transfer,23,Cash,Bi-Weekly
1351,31,Male,71,Delaware,Fall,No,Cash,1,Cash,Every 3 Months
1352,30,Male,31,Vermont,Summer,No,Credit Card,28,Bank Transfer,Quarterly
1353,65,Male,89,Indiana,Spring,No,Bank Transfer,37,Credit Card,Bi-Weekly
1354,39,Male,83,Oregon,Winter,No,Bank Transfer,4,Cash,Every 3 Months
1355,64,Male,42,Maryland,Spring,No,Debit Card,21,Bank Transfer,Quarterly
1356,59,Male,91,Florida,Summer,No,Venmo,50,PayPal,Bi-Weekly
1357,49,Male,61,Indiana,Spring,No,Debit Card,34,Bank Transfer,Annually
1358,24,Male,66,Texas,Summer,No,Venmo,20,Cash,Quarterly
1359,19,Male,22,Nebraska,Spring,No,Debit Card,25,Venmo,Every 3 Months
1360,27,Male,68,North Carolina,Winter,No,Debit Card,26,Bank Transfer,Fortnightly
1361,56,Male,43,Alabama,Fall,No,Bank Transfer,4,Bank Transfer,Annually
1362,49,Male,32,Alabama,Fall,No,Cash,39,Debit Card,Monthly
1363,41,Male,46,Colorado,Fall,No,Cash,29,Cash,Weekly
1364,36,Male,90,Wisconsin,Summer,No,Bank Transfer,47,PayPal,Quarterly
1365,68,Male,75,Delaware,Fall,No,Cash,5,Cash,Every 3 Months
1366,28,Male,69,Indiana,Winter,No,PayPal,18,Bank Transfer,Fortnightly
1367,45,Male,40,Iowa,Fall,No,Debit Card,10,Credit Card,Fortnightly
1368,60,Male,63,Iowa,Fall,No,Venmo,25,Cash,Quarterly
1369,21,Male,36,Wisconsin,Summer,No,Venmo,2,Cash,Weekly
1370,32,Male,75,Iowa,Winter,No,Cash,48,Venmo,Fortnightly
1371,27,Male,67,Montana,Summer,No,PayPal,41,Bank Transfer,Every 3 Months
1372,40,Male,64,Mississippi,Spring,No,PayPal,42,Credit Card,Monthly
1373,64,Male,61,Michigan,Fall,No,Credit Card,44,PayPal,Bi-Weekly
1374,18,Male,40,Virginia,Winter,No,Credit Card,6,Cash,Quarterly
1375,22,Male,97,New York,Fall,No,Debit Card,5,Bank Transfer,Quarterly
1376,42,Male,31,Maine,Spring,No,Venmo,8,Credit Card,Annually
1377,57,Male,65,New Jersey,Spring,No,Cash,24,PayPal,Annually
1378,33,Male,54,Maryland,Spring,No,Credit Card,42,Venmo,Monthly
1379,37,Male,49,Kentucky,Fall,No,PayPal,24,Venmo,Weekly
1380,21,Male,64,Minnesota,Fall,No,Venmo,38,Venmo,Bi-Weekly
1381,51,Male,35,Massachusetts,Winter,No,Bank Transfer,41,Cash,Fortnightly
1382,30,Male,86,Illinois,Winter,No,Cash,48,Venmo,Quarterly
1383,68,Male,55,Michigan,Winter,No,Venmo,16,Bank Transfer,Quarterly
